token_address,pool_address,symbol,name,price_usd,liquidity_usd,market_cap,lp_mc_ratio,volume_24h,age_hours,txns_24h,makers_24h,txs_maker_ratio,buy_sell_count_5m,buy_sell_count_15m,buy_tax,sell_tax,is_honeypot,top20_holder_pct,slippage_est_pct,buy_sell_vol_ratio_5m,buy_sell_vol_ratio_15m,net_buy_vs_liq_1h_pct,fresh_wallet_pct,smart_money_signal,social_score,score,reasons,ko_reason,url,scanned_at
0xb200000000000000000000109019757367070eb0,0x6574242535bb4096e34784a056f46676777dc0323cc11a93916f0ca7e062a1ab,NTFS,NTFS / WETH 0.01%,0.000178723298132657,96435.1976,178029.5196,0.541680940423096,351276.050612328,1.1202836044444444,893,446,2.002242152466368,2.2,1.4588235294117646,0.0,0.0,False,0.0,2.0317935543007435,2.6222143105873417,1.3913761165738512,20.00505826034304,,,,73.0,Txs/Maker 2.0 (ít giao dịch/ví) | buy/sell vol 5m 2.62 | net buy 1h +20% liq | LP/MC 54% (dày) | phân phối tốt (top20 0%) | tax 0/0 | MC <1M (sớm),,https://www.geckoterminal.com/base/pools/0x6574242535bb4096e34784a056f46676777dc0323cc11a93916f0ca7e062a1ab,2026-07-25T12:31:32.760685+00:00
0x43baaf2f2aa8f27ce064bbf71de0ade7ea488ba3,0x8901302202519546644bf0fc445b0073bf30e624ba185a6373207f489b89ea4a,ATLAS,ATLAS / WETH,3.10654673886055e-07,78792.6871,29271.47945,2.691790390526366,124403.19151758,1.901517150277778,1578,444,3.554054054054054,0.5,0.5,0.0,0.0,False,0.0,2.475471570248095,64.49409266895756,64.5380901351207,2.108077924634248,,,15.8,86.0,dòng tiền tự nhiên (Txs/Maker 3.6) | buy/sell vol 5m 64.49 | buy/sell vol 15m 64.54 | LP/MC 269% (dày) | phân phối tốt (top20 0%) | tax 0/0 | MC <1M (sớm),,https://www.geckoterminal.com/base/pools/0x8901302202519546644bf0fc445b0073bf30e624ba185a6373207f489b89ea4a,2026-08-08T04:42:42.654963+00:00
0xb2000000000000000000004c27f6523082f41d01,0x215b2146c3164aba3f5b18e8619b737c7f7dd11e5ba693646dcd9a336c5a30ba,Basecat,Basecat / ETH,0.000504702484623151,87784.1265,504404.4439,0.17403519648094837,3550896.19894073,7.517341708611111,20170,3306,6.101028433151845,1.5,1.8181818181818181,0.0,0.0,False,,2.2275652478503534,9.222289166305902,4.222997878669473,2.9167835138434297,,,22.4,60.0,Txs/Maker 6.1 (hơi cao) | buy/sell vol 5m 9.22 | buy/sell vol 15m 4.22 | LP/MC 17% (dày) | tax 0/0 | MC <1M (sớm),,https://www.geckoterminal.com/base/pools/0x215b2146c3164aba3f5b18e8619b737c7f7dd11e5ba693646dcd9a336c5a30ba,2026-08-16T01:34:55.535953+00:00
0xb2000000000000000000003779298b7eb3d8d501,0xead434b024acba287e8294d144363e8637bf6c2397afa69550023963e37c6142,dogue,dogue / ETH,0.000621972739575629,99074.7418,621972.7396,0.1592911320578398,1804324.34100772,48.32672810472222,11399,2232,5.107078853046595,1.25,0.8181818181818182,0.0,0.0,False,,1.978733721583447,2.914006426078554,0.7858226714343862,-6.464721437522701,,,22.4,59.0,dòng tiền tự nhiên (Txs/Maker 5.1) | buy/sell vol 5m 2.91 | LP/MC 16% (dày) | tax 0/0 | MC <1M (sớm),,https://www.geckoterminal.com/base/pools/0xead434b024acba287e8294d144363e8637bf6c2397afa69550023963e37c6142,2026-08-18T23:35:27.529030+00:00
0xb2000000000000000000000ff4a547c891ab1b01,0x1ee8db5e1df2386aa078cf866b83d90ca559757b4c98276694f5d7698c3570d8,BaseUnc,BaseUnc / ETH,0.000444472308025755,82570.0422,442344.9929,0.1866643536726241,1001367.09945344,20.732101449722222,8474,2406,3.522028262676642,0.6666666666666666,1.125,0.0,0.0,False,0.09,2.3649036325064055,1.0767650728895874,1.145919678122307,-6.163940129306297,,,21.0,58.0,dòng tiền tự nhiên (Txs/Maker 3.5) | LP/MC 19% (dày) | phân phối tốt (top20 0%) | tax 0/0 | MC <1M (sớm),,https://www.geckoterminal.com/base/pools/0x1ee8db5e1df2386aa078cf866b83d90ca559757b4c98276694f5d7698c3570d8,2026-08-19T02:32:58.666490+00:00
0xb200000000000000000000cfbdf64a8706a94a01,0x41084f2d35b54dc0d070fbf76aa52c46f5d9c7e36c163252064b6b184d9429d9,BLUECHIP,BLUECHIP / NVDAc,0.00219591381974123,180429.6457,2196126.48,0.08215813039146998,3015345.7549284,63.30226603916667,10266,1683,6.09982174688057,0.42857142857142855,0.7727272727272727,0.0,0.0,False,4.88,1.0963130429409151,9.741382144664023,2.140684241368911,-4.771999799220425,,,24.4,56.0,Txs/Maker 6.1 (hơi cao) | buy/sell vol 5m 9.74 | buy/sell vol 15m 2.14 | phân phối tốt (top20 5%) | tax 0/0,,https://www.geckoterminal.com/base/pools/0x41084f2d35b54dc0d070fbf76aa52c46f5d9c7e36c163252064b6b184d9429d9,2026-08-23T06:01:05.000477+00:00
0x6cb927b413068609853a539016f31deff6e9aba3,0x58ac468ebebf53906ac4ee3fe9e5b988fc904813d9ee41fc4a9c86394b6b276e,PrinterInkCoin,PrinterInkCoin / NVDAc,245961.9259053,126407.1119,245961.9259053,0.5139295906662771,2623997.55503817,20.956762399444443,24754,2805,8.824955436720142,0.5,0.39823008849557523,0.0,0.0,False,10.93,1.5575461284087957,14.56631791812261,1.6302848465670556,5.7377702697339705,,,21.7,65.0,Txs/Maker 8.8 (hơi cao) | buy/sell vol 5m 14.57 | buy/sell vol 15m 1.63 | LP/MC 51% (dày) | tax 0/0 | MC <1M (sớm),,https://www.geckoterminal.com/base/pools/0x58ac468ebebf53906ac4ee3fe9e5b988fc904813d9ee41fc4a9c86394b6b276e,2026-08-25T23:00:33.124352+00:00
